SampleID,NeuronID,Neuron_Type,Soma_Region,Total_Length,Terminal_Count,Terminal_List,Region_projection_length
251637,166.swc,IT,M1/PM,556.8669999999896,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 527.4619999999892}
251637,167.swc,IT,M1/PM,80.46100000000017,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 63.071999999999925}
251637,168.swc,IT,M1/PM,22.850999999999964,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 11.980999999999995}
251637,169.swc,IT,M1/PM,95.74800000000076,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 82.67900000000047}
251637,170.swc,IT,M1/PM,634.7519999999857,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 530.4529999999896}
251637,171.swc,IT,M1/PM,770.5349999999935,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 636.8519999999913}
251637,172.swc,IT,M1/PM,211.57799999999875,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 156.70500000000075}
251637,173.swc,IT,M1/PM,292.21799999999723,3,"['M1/PM', 'Unknown_0', 'SI']","{'M1/PM': 192.90800000000033, 'SI': 7.801999999999996}"
251637,174.swc,IT,M1/PM,343.83599999999404,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 304.696999999995}
251637,175.swc,CT,M1/PM,281.2169999999991,3,"['M1/PM', 'Unknown_0', 'MThal']","{'M1/PM': 108.0260000000012, 'Str': 17.802, 'Pd': 17.01600000000001, 'Rt': 5.838999999999996, 'VThal': 15.39499999999999, 'MThal': 26.232999999999986}"
251637,176.swc,IT,M1/PM,226.2839999999999,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 162.8180000000008}
251637,177.swc,IT,M1/PM,93.62000000000077,2,"['M1/PM', 'Unknown_0']","{'M1/PM': 42.9869999999999, 'SI': 4.363999999999997}"
251637,178.swc,IT,M1/PM,39.735999999999954,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 39.35399999999997}
251637,179.swc,IT,M1/PM,465.321999999994,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 422.68799999999527}
251637,180.swc,CT,M1/PM,557.1659999999924,4,"['M1/PM', 'VThal', 'MThal', 'PThal']","{'M1/PM': 46.37899999999988, 'Str': 19.420999999999985, 'Rt': 18.784, 'VThal': 338.2839999999959, 'MThal': 63.48199999999979, 'PThal': 3.294}"
251637,181.swc,IT,M1/PM,1757.2879999999575,4,"['M1/PM', 'Unknown_0', 'SI', 'area_5']","{'M1/PM': 1166.631999999971, 'SI': 66.62399999999994, 'area_5': 64.38399999999984}"
251637,182.swc,IT,M1/PM,1372.5749999999557,5,"['M1/PM', 'SI', 'Str', 'Unknown_0', 'LPal']","{'M1/PM': 386.1409999999935, 'SI': 61.69299999999995, 'Str': 798.9659999999898, 'LPal': 51.359999999999964}"
251637,183.swc,CT,M1/PM,131.12500000000153,3,"['M1/PM', 'Rt', 'VThal']","{'M1/PM': 37.029999999999916, 'Rt': 8.393, 'VThal': 5.314999999999999}"
251637,184.swc,IT,M1/PM,671.178999999988,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 608.5739999999905}
251637,185.swc,IT,M1/PM,690.0449999999898,3,"['M1/PM', 'Unknown_0', 'SI']","{'M1/PM': 600.4899999999913, 'SI': 35.89099999999998}"
251637,186.swc,IT,M1/PM,635.1869999999876,2,"['Unknown_0', 'M1/PM']",{'M1/PM': 123.91600000000123}
251637,187.swc,IT,M1/PM,266.38599999999684,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 183.40799999999936}
251637,188.swc,IT,M1/PM,269.39099999999894,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 243.76899999999858}
251637,189.swc,IT,M1/PM,929.0699999999767,3,"['M1/PM', 'Unknown_0', 'SMA/preSMA']","{'M1/PM': 365.0549999999969, 'SMA/preSMA': 372.2849999999959}"
251637,190.swc,IT,M1/PM,394.7099999999962,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 310.11499999999734}
251637,191.swc,IT,M1/PM,78.92100000000048,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 55.542000000000016}
251637,192.swc,IT,M1/PM,716.7629999999906,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 702.5699999999908}
251637,193.swc,IT,M1/PM,319.1369999999953,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 292.6549999999962}
251637,194.swc,IT,M1/PM,104.3580000000012,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 101.39400000000113}
251637,195.swc,IT,M1/PM,830.469999999987,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 818.7929999999872}
251637,196.swc,PT,M1/PM,1229.6649999999568,6,"['M1/PM', 'Unknown_0', 'THy', 'MThal', 'VPons', 'VThal']","{'M1/PM': 378.96799999999564, 'Pd': 2.495000000000001, 'POC': 14.007000000000005, 'VMid': 13.713999999999995, 'HF': 5.013000000000002, 'VPons': 313.72499999999667, 'THy': 48.14900000000008, 'ZI-H': 10.744999999999997, 'VThal': 53.647999999999946, 'Rt': 5.763000000000003, 'MThal': 209.3019999999994}"
251637,197.swc,IT,M1/PM,1085.4699999999746,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 982.9309999999819}
251637,198.swc,IT,M1/PM,405.96799999999433,4,"['M1/PM', 'area_7_in_IPL', 'Unknown_0', 'SII']","{'M1/PM': 221.5850000000003, 'SI': 5.663999999999997, 'area_7_in_IPL': 62.12199999999986, 'SII': 13.645999999999997}"
251637,199.swc,IT,M1/PM,126.63200000000232,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 126.18600000000232}
251637,200.swc,IT,M1/PM,700.2509999999922,3,"['M1/PM', 'Unknown_0', 'SI']","{'M1/PM': 595.7079999999943, 'SI': 3.1779999999999986}"
251637,201.swc,IT,M1/PM,159.5110000000018,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 157.76700000000184}
251637,202.swc,IT,M1/PM,569.3769999999901,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 412.1949999999941}
251637,203.swc,IT,M1/PM,251.23299999999807,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 154.46900000000113}
251637,204.swc,IT,M1/PM,446.80299999999585,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 367.3189999999972}
251637,205.swc,IT,M1/PM,674.6629999999944,4,"['M1/PM', 'Unknown_0', 'LPal', 'Str']","{'M1/PM': 474.1959999999922, 'Str': 32.96500000000002, 'LPal': 22.6}"
251637,206.swc,IT,M1/PM,95.82800000000074,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 82.46300000000039}
251637,207.swc,IT,M1/PM,357.72999999999706,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 320.1759999999977}
251637,208.swc,IT,M1/PM,132.47200000000208,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 100.57400000000128}
251637,209.swc,IT,Unknown_0,528.4379999999911,2,"['Unknown_0', 'M1/PM']",{'M1/PM': 188.4260000000009}
251637,210.swc,IT,M1/PM,119.38800000000161,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 79.92500000000057}
251637,211.swc,IT,M1/PM,95.82800000000113,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 74.50400000000042}
251637,212.swc,IT,M1/PM,908.3449999999807,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 753.921999999985}
251637,213.swc,IT,M1/PM,489.7829999999907,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 440.40699999999276}
251637,214.swc,IT,M1/PM,573.2759999999927,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 535.521999999993}
251637,215.swc,IT,M1/PM,569.075999999989,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 421.9299999999944}
251637,216.swc,IT,M1/PM,191.5839999999988,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 99.36900000000145}
251637,217.swc,IT,M1/PM,169.9300000000008,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 110.80400000000135}
251637,218.swc,IT,M1/PM,1103.6849999999852,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 1083.1139999999857}
251637,219.swc,IT,M1/PM,110.00500000000117,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 106.94600000000109}
251637,220.swc,IT,M1/PM,2180.6269999998744,4,"['M1/PM', 'Unknown_0', 'Str', 'LPal']","{'M1/PM': 528.3819999999902, 'Str': 1442.5929999999548, 'LPal': 13.41299999999999}"
251637,221.swc,PT,M1/PM,850.9919999999828,3,"['M1/PM', 'Unknown_0', 'VPons']","{'M1/PM': 221.47899999999865, 'Str': 18.80100000000001, 'Pd': 31.07400000000001, 'POC': 11.470999999999998, 'VMid': 11.266, 'VPons': 471.98399999999174}"
251637,222.swc,IT,M1/PM,59.57999999999995,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 54.77399999999997}
251637,223.swc,IT,M1/PM,972.5519999999857,3,"['M1/PM', 'Unknown_0', 'SI']","{'M1/PM': 871.9959999999897, 'SI': 7.617000000000005}"
251637,224.swc,IT,M1/PM,192.04899999999992,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 141.16000000000142}
251637,225.swc,IT,M1/PM,596.5279999999926,3,"['M1/PM', 'Unknown_0', 'Str']","{'M1/PM': 308.7839999999968, 'Str': 198.92200000000128}"
251637,226.swc,IT,M1/PM,22.14199999999996,1,['M1/PM'],{'M1/PM': 22.14199999999996}
251637,227.swc,IT,M1/PM,984.6029999999861,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 937.9729999999857}
251637,228.swc,IT,M1/PM,608.5669999999919,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 547.1439999999938}
251637,229.swc,IT,M1/PM,386.6309999999954,4,"['M1/PM', 'Unknown_0', 'Str', 'LPal']","{'M1/PM': 140.64600000000218, 'LPal': 33.54299999999998, 'Str': 95.09900000000081, 'floor_of_ls': 1.1810000000000005}"
251637,230.swc,IT,M1/PM,334.9459999999946,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 291.1179999999966}
251637,231.swc,IT,M1/PM,156.02500000000128,1,['M1/PM'],{'M1/PM': 156.02500000000128}
251637,232.swc,IT,M1/PM,1807.289999999897,5,"['M1/PM', 'Unknown_0', 'Str', 'LPal', 'MCC']","{'M1/PM': 1009.1589999999804, 'Str': 308.87699999999535, 'LPal': 16.511999999999993, 'MCC': 36.038999999999945, 'SI': 0.7000000000000003}"
251637,233.swc,IT,M1/PM,481.45799999999207,3,"['M1/PM', 'Str', 'Unknown_0']","{'M1/PM': 265.51199999999744, 'Str': 139.00500000000082, 'LPal': 12.632000000000001}"
251637,234.swc,IT,M1/PM,479.199999999988,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 448.42099999998993}
251637,235.swc,IT,M1/PM,115.49200000000234,1,['M1/PM'],{'M1/PM': 115.49200000000234}
251637,236.swc,IT,M1/PM,150.78500000000147,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 149.70500000000158}
251637,237.swc,IT,M1/PM,1821.533999999901,3,"['M1/PM', 'Unknown_0', 'SMA/preSMA']","{'M1/PM': 1095.9949999999747, 'SMA/preSMA': 477.73499999999115}"
251637,238.swc,IT,M1/PM,1130.177999999973,4,"['M1/PM', 'Str', 'Unknown_0', 'LPal']","{'M1/PM': 213.09799999999981, 'Str': 822.1419999999822, 'LPal': 33.02199999999996, 'SI': 1.2660000000000002}"
251637,239.swc,IT,M1/PM,128.06900000000203,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 126.631000000002}
251637,240.swc,IT,M1/PM,1947.3869999999113,4,"['M1/PM', 'Unknown_0', 'Str', 'LPal']","{'M1/PM': 538.8649999999917, 'LPal': 39.986999999999924, 'Str': 1233.6269999999686}"
251637,241.swc,IT,M1/PM,3360.646999999734,5,"['M1/PM', 'Unknown_0', 'SMA/preSMA', 'Str', 'LPal']","{'M1/PM': 647.6919999999808, 'Str': 2351.0189999998693, 'LPal': 17.830999999999996, 'SMA/preSMA': 13.51499999999999}"
251637,242.swc,IT,M1/PM,2755.0019999997926,4,"['M1/PM', 'Unknown_0', 'LPal', 'Str']","{'M1/PM': 527.0209999999904, 'LPal': 63.241000000000035, 'Str': 1894.8449999999173}"
