"stratum","target","n_L","n_R","n_samples","frac_L","frac_R","mean_L","mean_R","median_pos_L","median_pos_R","p_presence","p_magnitude","direction","p_presence_BH","p_magnitude_BH"
"IDD5_plus_IDM","Acb",77,62,1,0.025974025974026,0.0161290322580645,0.00340973376671453,0.00281536017687657,0.131274750018509,0.174552330966348,1,0.69863447735918,"L>R",1,0.69863447735918
"IDD5_plus_IDM","STh",77,62,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_plus_IDM","ST",77,62,1,0,0.0161290322580645,0,0.000469174824965889,NA,0.0290888391478851,0.446043165467626,0.27135452472855,"R>L",1,0.497483295335675
"IDD5_plus_IDM","Tu",77,62,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_plus_IDM","IPAC",77,62,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_plus_IDM","PeB",77,62,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","CdH",21,117,3,0.0476190476190476,0.0341880341880342,0.002725144381711,0.00313502807224599,0.0572280320159309,0.0939172449362396,0.567737204915739,0.783588109496969,"R>L",1,0.783588109496969
"IAL_combined","CdT",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","Pu",21,117,3,0.238095238095238,0.153846153846154,0.0202274653649183,0.0289759291588037,0.0528013767935174,0.184266964991026,0.347015951850235,0.493393063422185,"R>L",1,0.749008855997937
"IAL_combined","VP",21,117,3,0.0476190476190476,0.00854700854700855,0.00185618005369855,6.69392133813115e-05,0.0389797811276696,0.00783188796561345,0.282132656299587,0.169298123582693,"L>R",1,0.749008855997937
"IAL_combined","EGP",21,117,3,0,0.00854700854700855,0,0.000340302322909547,NA,0.0398153717804169,1,0.686591451331442,"R>L",1,0.749008855997937
"IAL_combined","IGP",21,117,3,0,0.00854700854700855,0,0.00039380719010858,NA,0.0460754412427039,1,0.686591451331442,"R>L",1,0.749008855997937
"IAL_combined","Cl",21,117,3,0.333333333333333,0.170940170940171,0.0324711902761397,0.0260927466282896,0.066735589442587,0.119487913897308,0.130339411107346,0.138677181997619,"L>R",1,0.749008855997937
"IAL_combined","DGP",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","B",21,117,3,0,0.00854700854700855,0,0.000394866436634491,NA,0.0461993730862354,1,0.686591451331442,"R>L",1,0.749008855997937
"IAL_combined","Acb",21,117,3,0.0952380952380952,0.0598290598290598,0.00568585602690791,0.00617073972883529,0.0597014882825331,0.0727518798681425,0.626317183172205,0.560771674003939,"R>L",1,0.749008855997937
"IAL_combined","STh",21,117,3,0,0.00854700854700855,0,0.000956560930715066,NA,0.111917628893663,1,0.686591451331442,"R>L",1,0.749008855997937
"IAL_combined","ST",21,117,3,0,0.0170940170940171,0,0.00182191248051139,NA,0.106581880109916,1,0.557196953821339,"R>L",1,0.749008855997937
"IAL_combined","Tu",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","IPAC",21,117,3,0,0.0341880341880342,0,0.00145773528653982,NA,0.0399915483679343,1,0.397308942315083,"R>L",1,0.749008855997937
"IAL_combined","PeB",21,117,3,0,0.0170940170940171,0,0.000926691804178939,NA,0.0542114705444679,1,0.557196953821339,"R>L",1,0.749008855997937
"IAL_251637","CdH",7,95,1,0.142857142857143,0.0421052631578947,0.00817543314513299,0.00386103457318716,0.0572280320159309,0.0939172449362396,0.304365982816769,0.257593851717643,"L>R",1,0.816017650690092
"IAL_251637","CdT",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","Pu",7,95,1,0.142857142857143,0.168421052631579,0.01048641541208,0.031417322095142,0.0734049078845601,0.175090763447991,1,0.775272849928081,"R>L",1,0.816017650690092
"IAL_251637","VP",7,95,1,0.142857142857143,0.0105263157894737,0.00556854016109566,8.24409259538257e-05,0.0389797811276696,0.00783188796561345,0.133178023684721,0.0153120347914485,"L>R",1,0.183744417497382
"IAL_251637","EGP",7,95,1,0,0.0105263157894737,0,0.000419109176635968,NA,0.0398153717804169,1,0.816017650690092,"R>L",1,0.816017650690092
"IAL_251637","IGP",7,95,1,0,0.0105263157894737,0,0.000485004644660041,NA,0.0460754412427039,1,0.816017650690092,"R>L",1,0.816017650690092
"IAL_251637","Cl",7,95,1,0,0.178947368421053,0,0.0279491592706518,NA,0.129958491678418,0.597388347082131,0.228932226569786,"R>L",1,0.816017650690092
"IAL_251637","DGP",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","B",7,95,1,0,0.0105263157894737,0,0.000486309190381425,NA,0.0461993730862354,1,0.816017650690092,"R>L",1,0.816017650690092
"IAL_251637","Acb",7,95,1,0.142857142857143,0.0736842105263158,0.00971552354395205,0.00759975313972347,0.0680086648076644,0.0727518798681425,0.445719720980155,0.532217987582567,"L>R",1,0.816017650690092
"IAL_251637","STh",7,95,1,0,0.0105263157894737,0,0.00117808030414382,NA,0.111917628893663,1,0.816017650690092,"R>L",1,0.816017650690092
"IAL_251637","ST",7,95,1,0,0.0210526315789474,0,0.0022438290549456,NA,0.106581880109916,1,0.72017429811697,"R>L",1,0.816017650690092
"IAL_251637","Tu",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","IPAC",7,95,1,0,0.0421052631578947,0,0.00179531608973851,NA,0.0399915483679343,1,0.595192097246358,"R>L",1,0.816017650690092
"IAL_251637","PeB",7,95,1,0,0.0210526315789474,0,0.00114129411672564,NA,0.0542114705444679,1,0.72017429811697,"R>L",1,0.816017650690092
"IAL_252385","CdH",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","CdT",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","Pu",11,20,1,0.272727272727273,0.1,0.0315292674749286,0.0202769056270774,0.0528013767935174,0.202769056270774,0.31731906704098,0.259328832685257,"L>R",1,0.259328832685257
"IAL_252385","VP",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","EGP",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","IGP",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","Cl",11,20,1,0.454545454545455,0.15,0.0372112707353223,0.0198840612398984,0.0584190925317878,0.0866729653833032,0.0947168268636567,0.126173269383115,"L>R",1,0.259328832685257
"IAL_252385","DGP",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","B",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","Acb",11,20,1,0.0909090909090909,0,0.0046722101597638,0,0.0513943117574018,NA,0.354838709677419,0.200200782871217,"L>R",1,0.259328832685257
"IAL_252385","STh",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","ST",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","Tu",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","IPAC",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","PeB",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
