"stratum","target","n_L","n_R","n_samples","frac_L","frac_R","mean_L","mean_R","median_pos_L","median_pos_R","p_presence","p_magnitude","direction","p_presence_BH","p_magnitude_BH"
"per_251637","SN",103,157,1,0.00970873786407767,0.0191082802547771,0.000579101167263077,0.00221112403343562,0.0596474202280969,0.104037996777658,1,0.542507167330484,"R>L",1,0.542507167330484
"per_251637","SubC",103,157,1,0,0.00636942675159236,0,0.000102310675241023,NA,0.0160627760128405,1,0.422491678525965,"R>L",1,0.454991038412578
"per_251637","RtTg",103,157,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"per_251637","MiTg",103,157,1,0.00970873786407767,0,4.71810358305963e-05,0,0.00485964669055142,NA,0.396153846153846,0.219916469785304,"L>R",1,0.454991038412578
"per_251637","RM",103,157,1,0.029126213592233,0,0.00538043912472399,0,0.182874255438181,NA,0.0610753482846506,0.0321839655534795,"L>R",1,0.450575517748713
"per_251637","PnO",103,157,1,0,0.00636942675159236,0,0.000264979643082837,NA,0.0416018039640054,1,0.422491678525965,"R>L",1,0.454991038412578
"per_251637","PnC",103,157,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"per_251637","MPB",103,157,1,0,0.00636942675159236,0,0.000254178685459537,NA,0.0399060536171473,1,0.422491678525965,"R>L",1,0.454991038412578
"per_251637","KF",103,157,1,0.00970873786407767,0,0.000135379819027432,0,0.0139441213598255,NA,0.396153846153846,0.219916469785304,"L>R",1,0.454991038412578
"per_251637","RF",103,157,1,0,0.00636942675159236,0,6.34965387551548e-05,NA,0.0099689565845593,1,0.422491678525965,"R>L",1,0.454991038412578
"per_251637","InO",103,157,1,0,0.00636942675159236,0,0.000485555385339175,NA,0.0762321954982505,1,0.422491678525965,"R>L",1,0.454991038412578
"per_251637","PCom_MCPC",103,157,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"per_251637","ll",103,157,1,0,0.00636942675159236,0,0.000109280277129854,NA,0.0171570035093871,1,0.422491678525965,"R>L",1,0.454991038412578
"IDD5_251637","PAG",33,30,1,0.0303030303030303,0,0.00233341757782278,0,0.0770027800681518,NA,1,0.356695253362759,"L>R",1,0.356695253362759
